Rating,Review
4,I use these for running and they taste great...the consistnancy is perfect in them where it is not as thick as other products that I have tried.
3,"I love Hormel Compleats. They're all very convenient, since I can stash them in a cabinet in my office and not worry about remembering to bring something from home, or about it getting stolen from the communal refrigerator.<br /><br />The Swedish Meatballs are fairly tasty. The noodles are a bit past al dente, but that's only to be expected when they soak in gravy for ages and ages. The meat balls are fine, and the gravy is nicely beefy, if a bit salty. One of my faves."
3,"I am a healthy eater and frequently shop at Whole Foods.  I like beans and spices and thought I'd like this ensemble.<br /><br />I did like the packaging. It comes in a box that opens easily and it feels like a nice assortment to receive as a gift. Though I agree with others that it could use something else - a sweet or something to make it more special than just beans/grains and flavorings.<br /><br />It comes with several recipe cards.  I also liked this idea, that the recipient can use the ingredients to make something right away (though some fresh veggies are needed in addition to what is in the box).<br /><br />I tried one recipe - the quinoa sweet potato cakes, and wasn't impressed. The amount of chili powder called for made them so spicy I could barely eat them. I definitely couldn't serve them to my kids.  Even with less chili powder, I think they would have been just mediocre.  None of the other recipes looked appealing to me.<br /><br />So now I just have a few bags of beans and flavorings waiting for another use.<br /><br />I'd give this product a good rating for the packaging and the concept.  I'm docking stars for the usefulness of the products enclosed and the appeal to anyone but the most natural foods eater."
5,"As always, amazing price on amazon. Paid the same price for 45 chews, as I did for half the amount at the local pet store. Product shipped extremely quick even using the super saver shipping. My dog absolutely loves these treats. She hates going to her crate, but if I grab one of these out of the box that it came in, show it to her, and say ""bed"" she literally sprints to her crate in anticipation. Highly Recommended. Oh and her breath is about half as stinky as it was before I started giving her these."
4,"Each and every flavor of Loacker's Quadratinis I have tasted are delicious, but this one takes the cake...or should I say, Tiramisu.  These heavenly little bites of wafer and cream really do have the flavor of Tiramisu- that creamy declicious Italian dessert.  The creme has a sweet light coffee flavor with vanilla and chocolate undertones, and maybe even a hint of amaretto rounding it out.  The creme filling is always the right consistency, and the wafers are always crisp, never stale or soggy in texture.  Additionally, by purchasing them in bulk from Amazon, you get a much better per package rate than buying them from a specialty store.  Finally, Quadratini stands for four layers (of creme and wafer), so add these many details to the fact that these cookies are in the form of a cute little cube, and there's no way you can resist these delightful and delicious treats from Italy."
2,"I've had several brands of truffle oil, and think that this one is probably one of the worst.  Poor quality oil, very bland, hardly any aroma at all.  Won't be buying this one again..."
4,"nice hotel, good check fast staff friendly, breakfast cafe good expensive.the rooms clean beds comfortable, hotel centrally located walking distance quite attractions, 12 year old son loved indoor pool, floor great views, hung night.the bad, traffic east freeway terrible, 23rd floor hear night, n't request room change light sleeper bother you. 23.00 night parking ridiculous, stay got good deal,  "
2,"This is a bitter over processed, and over priced chocolate bar!<br />Save your money and buy it at Wal-Mart for $1.99 if you have to try it too.<br />The Baker's unsweetened bar is far superior at Wal-Mart for $2.67 it actually still has small bits of cocoa still in it and has a sweeter delicious chocolate flavor.<br />I eat unsweetened chocolate all the time, just tried the Ghirardelli bar today and am unsatisfied with it as it costs more and is bitter."
1,"Two bites because the first bite was so horrible I couldn't believe anything could really be that bad.<br /><br />How a reputable company can put its name to a product like this defies credulity.  Dinty Moore Beef Stew is bad but edible as a last resort to avoid starvation; they should have left bad-enough alone.<br /><br />I'm a good cook and buy almost no pre-made foods like this, but there are a handful I think worth keeping on hand for emergencies. One of them has long been Sweet Sue's Chicken & Dumplings; perfectly edible heated right out of the can, but w/the addition of a poached & shredded chicken breast and its reduced broth, a splash of white wine, a shake of Penzey's Fox Point seasoning, some minced parsley,  it is quite presentable in a pinch and my grandchildren love it. (I once took a tweaked batch of it--6 big cans--to a church potluck, and one of the best cooks in the church (NC girl)  said, ""Good job on the C&D!"" :o)<br /><br />Compared to Dinty Moore's abomination, Sweet Sue's is 3 star Michelin.  Let me try to describe the former.  What you see first when you open the can is a translucent gelatinous sludge (thickened w/potato starch, I read).  If you move it around you see it envelops certain solids.  The almost non-existent chicken is pulpy, like ground chicken paste reformed in small lumps. The dumplings are hard, tough as shoe leather!  (How did they manage THAT?)  The taste I can't begin to describe.  A blindfolded person would never in a million years connect it with chicken.<br /><br />If you think I exaggerate, waste ~$14 (incl. shipping) on a can  (FOURTEEN DOLLARS????) and chalk it up as preventive health care."
2,"I noted as soon as I bought this water that it is ""purified"", which means it can come from Slug-a-Bug Lake and still become potable.  I can drink most of the varieties, which I do without any illusions of virgin water; but the grapefruit/mango upsets my stomach.  My daughter has had the same reaction to the watermelon flavor.  I'll try other flavors, because I like the idea; but I wonder what is the difference between Premium and other Hint waters?"
4,"I hadn't tried this seasoning for summer sausage prior to today and I just finished smoking up 15 lbs. and it came out great. I used 75% venison and 25% beef in my mix just to get a little bit more fat in the mix and it came our really good. I found the flavor to not be ""too much or too little"" making the sausage exactly as directed on the package."
3,"I received it today, was thinking it was going to be in a bigger bottle from what it showed online, the bottle looks online like a gallon bottle, but is only 2.6L but is in concentrate.  I hope it is what I am looking for.  I have been having cravings for peach tea, hoping this does the trick.  Upon trying it, it has the taste of a tart peach flavoring, not right for peach tea."
4,"My son and I love these bumble bars, but for some reason they are stickier than the other bumble bars, so they are a little messy, but we love them.  Just make sure you have a wet cloth to clean up with after."
2,"I liked the look of the candy, and how you could use them like real legos, but the candy is way too hard!!!  I haven't yet given any to my kids because I don't want to end up with a visit to the dentist with a broken tooth!!"
2,"I have used sugar-free Da Vinci syrups in coffee, protein shakes, and cheesecakes without much of a problem, but for some reason the Sugar-Free Pumpkin Pie Syrup had a horrible aftertaste. Very Splenda-y. The pumpkin pie flavor didn't really shine through, either. I could sort of tastes the spices, but they weren't very rich or appetizing. If you want to make pumpkin pie coffee, use a Da Vinci sugar-free syrup of another flavor, like plain, vanilla, French vanilla, hazelnut, etc., and then add a teaspoon of pumpkin pie spice (usually sold at grocery stores all year round), as well as a splash of heavy cream. I make a no-sugar-added pumpkin pie-inspired cheesecake with pumpkin puree and pumpkin pie spice only and the taste is much more reminiscent of a real pumpkin pie than this syrup."
2,"The best I can say about this product is that the color is lovely in the glass and on my skin and clothes where it stained me the first time I squeezed a bit too hard and it splattered me. The vividness of the color and the fact that it causes neon stains made me wonder if I should be ingesting it. But I did.<br /><br />The flavor is sickly sweet and very ""chemical"". Much like Hawaiian Punch, and about as healthy feeling. I could not find a concentration at which it tasted good without tasting like sucrose-sweetened Kool-Aid. If you like chemical-tasting diet Kool-Aid type drinks, you might enjoy this very much. I don't, so I didn't."
4,". . And my hair was looking very fly-away and dry.  AFter using this product for a couple of weeks, I saw a noticeable difference.  My hair appeared smoother and had some shine.  I wear my hair short, but always had wisps sticking out and up which I had to control with a curling iron, which I hated to do because I feared that was making my hair dryer.<br /><br />This product is effective and pleasant to use.  I like it."
2,"I bought these on sale through amazon and was so excited that they were Fair Trade.  I thought GREAT!  Everyone is being paid fairly for their labors and its not coming out of MY pocket!  I felt it was win win for the sugar workers and for me...  Until I started feeling like something was weird.  Every morning when I would make my coffee, it would never taste the same even though I always put 3 sugar packs in.  It slowly dawned on me that every single pack has a totally different amount of sugar in it!!!!!!!!  Some packs had about 20 grains (literally!!!) and some were so full, they burst when I tore them open.  WHat the (*&@!#(*!&@?!??!  Who does this? I started thinking that maybe the people who made the sugar were OVERPAID for their efforts and smoking a little too much hashish.  Although the taste of the sugar was great..."
3,"I'm sleep deprived because I work two jobs and, therefore, drinking coffee is a matter of survival for me.  I drink iced coffee during the hot summer months.  I jumped at the opportunity to sample the illy issimo Caff&egrave;, which is Coca-Cola's attempt to make a profit from America's sudden craving for iced coffee.  Everyone from McDonald's to IHop is selling it.  Normally, I make my own iced coffee at Panera Bread.<br /><br />  The illy issimo Caff&egrave; looks and tastes like black, bitter coffee, which I detest.  See the photographs that I have posted showing how dark it is compared to other leading espresso coffee brands such as Starbucks Doubleshot Espresso & Cream (<a href=""http://www.amazon.com/gp/product/B005W48BQE"">Starbucks Doubleshot Espresso & Cream 6.5 oz x 8 Cans</a>) and Rockstar Roasted Coffee + Energy Mocha [<a href=""http://www.amazon.com/gp/product/B005GLRJ2K"">(Pack of 24) Rockstar Roasted Espresso Energy Drink 8 oz ea</a>].  Overall the illy issimo Caff&egrave; has less calories and fat per serving.  I posted photos depicting its nutritional value and ingredients.  However, the Starbucks tastes the best; naturally it has more fat and sugar.  On the other hand, the Rockstar gave me more energy, but it has a strange, sweet taste; the Rockstar is loaded with vitamins and minerals.  All three brands of coffee drinks are high in caffeine.<br /><br />  Starbucks doesn't have to worry about competition from Coca-Cola.  Starbucks exceptional taste, in lieu of nutritional benefits, will lure customers.  Most consumers drink iced coffee for its taste rather than its nutrition.  Furthermore, I don't understand why illy issimo Caff&egrave; has ""Do Not Shake"" on their cans.  No one else does.  I posted a photograph of a Starbucks Mocha Frappuccino Coffee Drink [<a href=""http://www.amazon.com/gp/product/B0018AIZKS"">Starbucks Coffee Frappuccino Coffee Drink Mocha, 9.5 Ounce Bottles-(pack of 12)</a>]; notice the ingredients that have settled at the bottom of the glass bottle.  I always shake my cans and bottles of coffee; the coffee may look frothy when I pour it but it has never spewed like carbonated sodas.<br /><br />  Illy issimo Caff&egrave; is only recommended for those who like their coffee black with a touch of sugar.  I believe it would be less expensive to make one's own coffee, refrigerate it until cool and then pour it over ice.  Rather than throw it away, I've brought home leftover coffee from my Sunday school class and put it in my refrigerator.  Later, when I ate dinner, I'd pour the coffee into a tall glass full of ice.  I'd add Stevia (<a href=""http://www.amazon.com/gp/product/B00430EJR8"">Sweetleaf Sweetener 70 Packets</a>) and milk until my sweet tooth was satisfied.  Speaking of Stevia, which is an all-natural sweetener with zero calories, I had to pour Stevia into my glass of illy issimo Caff&egrave; before I could finish drinking it.  I ran out of milk or I would have added some of that also.<br /><br />Joseph B. Hoyos"
2,"Panama Boquete has been a favorite varietal of mine for a few years. On review of the Copper Moon label, it turns out this bag is actually a blend--and specifics of varietals included are not disclosed. At least one third of beans are broken or misshapen, Grinds up pale, dusty and dry. No character, even with French Press preparation. I will not buy again. Try <a href=""http://www.amazon.com/gp/product/B002GWFASC"">Coffee Bean Direct Panama Boquete, Whole Bean Coffee, 5-Pound Bag</a> for a few more dollars. If the Boquete is too much dough, try their Poor Man's Blend. I have bought both several times. Superior beans, carefully sorted for uniformity, and nicely-roasted."
3,Coffee was not as strong or fresh tasting as I like. Some of the pods were damaged in the package causing a coffee grounds mess for the rest of the package of pods.
1,"After subscribing to one of the premium coffee clubs for years, my husband and I decided it was time for a change. We went online and read all the wonderful reviews for this product. To say we were disappointed is an understatement. We found this coffee close to undrinkable. No robust coffee taste. No aroma. The grind was large and looked like something had been mixed in with the coffee to ""stretch"" it out. The taste was offensive - sickly sweet. We used the suggested amount which resulted in glorified brown water. Used more next time and it did not brew stronger. Because we had to use so much, one 12-ounce bag lasted 4 days. We are 2 people who drink 2 mugs of coffee a day each, so even the good price didn't pan out. I don't know what standard all the other reviewers use, but when I drink coffee, I expect it to taste like coffee, not bark."
4,"The first time I tried these I really didn't like the fakey artificial smell and taste of the pebbles. Then I waited a few months and decided to try them again and now this is one of my favorite cereals! There are plenty of marshmallows so you're not getting ripped of in that department either. Personally, I couldn't care less about sugar content, but they aren't really any worse than most other kiddie cereals out there. It's actually pretty low now that I'm comparing it to some of my other favorites. Anyway, the deal is, it's tasty, I like it and as long as they make it, I'll keep buying it!"
4,We are still searching for the perfect bread recipe that my 9 year old daughter will love.  This got accepted at least.  It did very well in our breadmaker.  Gluten-free breads are just not the same.  We have had several disasters with other breads -- this one had the most success.
4,I received this just as it was said and they are fresh and very good Thanks will consider other items.
4,"Fully nutritious, definitely delicious, and at a bargain price. These Nutri-Grain Cereal Bars are good for on the go (waking up late for school/work) or random snacking throughout the day! They don't really fill you up (unless you eat 3-5 of them at once), but they do help you carry on throughout the day/night."
1,"This is one of the WORST k-cup coffee varieties I have tried. I have been enjoying Tully's Italian Roast, but something is messsed up with the pricing on Amazon (like: it is twice the price I paid for it last time!) So, I figured I would try the Timothy's instead. What a mistake!!!  It is bitter, weak and truly disgusting. I wouldn't subject my worst enemy to this one."
3,"These arrived quickly as I ordered them on a lightning deal. They look fabulous, they smell even better, they were fresh, they were attractive looking...................the problem? My 2 Yorkies won't touch them........sniff them and then walk away........even cut up in little pieces. I'll have to give them away unless I get desperate for cookies and decide to eat them myself!"
1,I gave my dog a Bravo bully stick today and he just threw it up after much gagging etc. It's not like any Bravo stick I've ever seen. He threw up big pieces that looked like they were finely cut with a sharp knife. Almost as if it were knife cut segments that were glued together.This should not happen with a Bravo stick. I will never buy a bully stick from this retailer at Amazon again. I question if this really is a Bravo product. It does not appear to be natural. After 8 hrs in his stomach it is totally undigested.
1,"Something is wrong with these corn flakes. They have totally changed the formula for the worse. The box says something like ""new look, same great taste."" But in fact with the new box they have also completely changed the corn flakes. They're larger and much more tasteless now. I don't think I'm going to buy these any more unless they bring back the old ones."
3,"The taste of these is great, but our bag was a little dry and chewy.  That said, the party kids ate them up without hesitation and loved unrolling them.  Might consider buying them again, but we've had our fill for a while."
2,"This coffee tastes weak and old. Cream is very thin. I don't know the roast date, but it still had about year and half to expiration date. This is strange by itself- top quality coffee is good for about 1 month after the roast. It can survive longer, when beans are  packed in a nitrogen filled sealed container, but this coffee came in a regular valved bag. The beans are well roasted, not burned, maybe they'd tasted better when fresh.<br />Gave it 2 stars because it is still better than a cheap coffee from a supermarket, which I consider 1 star benchmark."
1,"Didn't realize this yuzu juice was ""second press.""  Second press yuzu juice includes pressings from the skin and seeds and gives this product a horrible, bitter flavor.  Complete waste of money."
1,"Escargot lovers, beware! These escargot are very sandy/silty. I tried rinsing and soaking them, and the sand would not come off. Terrible. Stick with Roland Giant snails if you want a decent, consistent product."
4,"The dog seems to love this stuff, but the dog is not exactly a picky eater. The product pours more cleanly than do many dog foods and doesn't have any objectionable odors. I'm skeptical when people say they can see big differences in a dog's mood, coat or other indicators of health based on what food they have been eating lately.<br /><br />Maybe I just don't know any picky dogs :)."
4,"Crystal Light Mocktails Appletini has a pleasant balance of sweet and tart, a realistic green-apple flavor, and the color of a Granny Smith apple. I don't have to care about the 'mocktail' part of it; it just tastes good, and I don't know where else I could get anything so close to Granny Smith juice without shaking the tree. Good job, Crystal Light!"
5,"My wife and I are Lhasa Apso breeders. We switched to Orijen a few years back during that Chinese wheat gluten scare. Turned out to be an excellent decision. Our dogs love it and contrary to what someone said, there have been zero negative health issues. We've even got our Vet recommending it now. Yes it seems to be a bit expensive but you're not buying it quite as often because the dogs eat less. It's still not cheap but not as bad as you might think. Their largest bag lasts our 6 Lhasa's just about a month. I was glad when the Fish flavor came out a while back for a change of pace and recently have seen a beef flavor hitting the shelves that we haven't tried just yet. Very highly recommended!"
1,Save your money.  Go to a local green house This doesn't last Plants don't ship well It didn't last two weeks
4,IF YOU LIKE YOUR COFFEE STRONG THIS IS THE ONE FOR YOU! IT'S A LITTLE TOO STRONG FOR MY TASTE!
1,"I don't know how anybody can say this tastes even at all close to starbucks white mocha sauce. It has a really bad artificial after taste and is not rich and buttery like starbucks white mocha. My husband and I both drank this equally and he agreed that it was not worth a second purchase. If you really want a good white mocha, go with the ghiradelli sweet ground white chocolate powder. Now that is fabulous and tastes exactly like a starbucks white mocha. This torani white chocolate sauce is just plain bad, we had to almost plug our noses to get it down."
1,"I ordered this tea, to find that there is no coca in the tea.  Not sure what was in it, but don't waste your time.  If you want Coca tea find another seller."
4,Great item...fast shipping...Although the vanilla beans were a little dry they were still strong and worked nicely with flavoring my vodka and salt. I will definitely will buy these again.
4,"I've had years of experience pilling my various cats. I always swore by a combination pill gun and fill-em-yourself #3 gelcaps. Never had a problem. It turns out that this was not due to my technique as much as my dear departed cats were very good patients.<br /><br />Last month I was fostering a cat from the ASPCA who needed thyroid meds twice a day. Well, this poor thing would barely let me pat her without hissing, much less allow her jaw to be pryed open to put a pill down her throat. I bought a bag of Pill Pockets. They worked for exactly 3 doses. I could actually hear her growling as she hit the part that had the pill...and Tapizole is not known to be a terrible tasting med. As someone suggested, I gave her an empty one right before the 'loaded' pocket. But after the first few successes, she just refused to eat them. Unfortunately, I had to give her back to the ASPCA.<br /><br />I took another cat...a totally gentle sweetheart. She has some intestinal issues that require for a twice daily dose of Flagyl which is a notoriously vile tasting antibiotic. For this reason, I didn't even consider using the Pill Pockets I had left from the first cat. I went back to my old method of cutting up the pills and putting them into the gelcaps. As sweet as my new cat is, she proved very difficult to pill...she's not nasty, but she's a wriggler. I can manage it(sometimes it takes a few attempts), but there is no way that a cat-sitter or my husband could.<br /><br />Now it seems that my vet wants her to continue with the meds for an extended period...a problem if I have to be out of town. Just for the heck of it I decided to put a dose of Flagyl into a Pill Pocket to see what would happen. 'Odey' went right for the treat and started chewing...I waited for her to hit the pill and start foaming at the mouth...but she just swallowed everything and looked up at me to see if there was any more on the way!  I've given her three doses so far. Now she just scarfs them right down without a lot of chewing. Now when she hears the bag being opened, she runs right over and practically begs for her 'meds'.<br /><br />I hope that she doesn't discover my little secret...if she does, I'll go back to the pillgun. But in the meantime, It's wonderful not to have to forcibly wrestle down my sweet little pal twice a day, and to know that if I have to be away, someone else can easily medicate her.<br /><br />I give Pill Pockets 4 stars instead of 5 because of my initial unsuccessful experience and also because they are a little on the expensive side. Not really a problem once or twice twice a day, but I was giving my late cat, who had CRF 6 different meds stuffed into gelcaps 3 times a day...which could get a little price-y with PillPockets because you just can't fit as much into them.<br />LF"
3,"This delicious Coconut Manna spread can be used in smoothies, sauces, dressings, desserts, brownies, icing and baked goods. It contains 12% fiber and 9% protein and is a great nutritious  replacement for butter and creams. One tablespoon has 100 calories. A teaspoon full gave my oats a tasty coconut flavor. I also liked combining the Coconut Manna with honey for a snack.<br />This whole food Coconut Manna (a product from the Phillippines) is made of pure, dried coconut flesh. The 15oz jar is certified organic by Ecocert & QUI and is distributed by Nutiva in Oxnard, CA.<br />My only reservation about the product is that it needs to be softened before using. The instructions recommend the jar be placed in hot tap water for 5-10 minutes. For me it took over 20 minutes for the Coconut Manna to soften around the jar's edges. (It never did liquefy.) Some Coconut Manna chunks also took awhile to melt in boiling hot oats."
3,"This product was received as ordered and on time.  The problem is it is so powdery it doesnt stick to popcorn well.  Otherwise, fine product."
5,"If you are trying to get off sugar, this is the product for you. I has a great sweet taste without spiking your insulin, and no bitter aftertaste.  Great for diabetics and anyone trying to eat healthy.  I love this product."
3,"not nice hoped looking previous reviews hotel people love hate, fall, we__Ç_éÈe professional spanish-speaking brits aged 50 well-travelled latin america especially mexico chile, visited sunscape 15 29 december 2004. hotel foyer impressive well-decorated christmas, grounds maintained, entertainments manager maintained high profile visible times day doing rounds, agree previous comments rooms dark view pathway block, certainly gets damp remains way dehumidifiers installed, thought bit asked pay use room__Ç_é_ safety-deposit box, encountered occasional mosquito cockroach chambermaid kept room clean especially bathroom, food definitely poor poor standard poor choice tasteless, american style bacon good, dining room staff vary unhelpful surly just couple exceptions, long wait cup coffee breakfast refills difficult come, weak american-style coffee, hotel did pull stops christmas day dinner beach christmas eve dinner themed dominican nights weren__Ç_é_ bad, congratulations responsible carved fruit flower decorations dining room.we ate american grill experienced half hour wait table plenty shown, appeared understaffed, food second rate, italian restaurant serves better food aperitif snatched away i__Ç_éö finished main course arrived we__Ç_éö time eat starters removed, think trying rush, didn__Ç_é_, beach garden restaurant ghastly fried chicken chips french fries type place, breakfasts not available stay early morning self-service coffee rolls, unfortunately no beach barbecue bad weather.there absolutely no discernible boat fumes beach swimming area cordoned safety, thinks boat fumes problem use pool walk half mile beach lovely areas swimming, problem seaweed according weather conditions it__Ç_é_ bad area walk beach clear spot it__Ç_é_ nothing like we__Ç_éÈe used uk, activities poor badly organised evening entertainment stage wasn__Ç_é_ bad hotel, annoying listen conflicting lots loud music time pool, lyrics rap music unsuitable family audience, drinks especially cocktails weak inconsistent way, hotel look timing children__Ç_é_ film evening, adults kids timing dinner wasn__Ç_é_ convenient, weekly programme doesn__Ç_é_ change you__Ç_éÈe week there__Ç_é_ nothing new showing films year, no wonder break time time, went trips saona island santo domingo, island trip excellent good value, capital city not interesting hardly anyone__Ç_é_ fault, trips informative guide guest safety strong priority, points americans not tip, not necessary not end stay really, far better service manage speak bit spanish, north americans having loud conversations corridor block 5 2.30 morning december 18th thank waking, know, european standards rate hotel star disappointing comparison previous trips mexico st lucia,  "
3,I only liked the cranberry and the coconut/almond.  I do not wish to receive the variety packs.  Please take note of this and acknowledge receipt of this email.  If there is a telephone I can reach you at please enclose.
3,This drink is pretty yummy! But I dont think i will spend the Money for it again! Just wanted to find out what the hoopla was about! I think I rather go to starbucks for my Frappachino for the $..and I dont have to makeit myself!
1,When you order a two-pound box you expect two pounds.  This is only 25 ounces. You should provide more product or explain up front that in your world 2 pounds is only 25 ounces.  Packaging doesn't count in my opinion.
2,"I've tried a number of protein bars or low carb type, and would have to say that these were the least enjoyed.  In fact, the taste did so little for me (not to mention aftertaste), that I pitched the last four.  I hate wasting food, or anything for that matter, but the alternative was to let them go stale in the pantry.  The texture was decent, but taste -- ugh -- waste of calories."
4,"I tried <a href=""http://www.amazon.com/gp/product/B000EF3E2W"">Crown Prince Brisling Sardines in Extra Virgin Olive Oil, 3.75-Ounce Cans (Pack of 12)</a> but it was fishy smelling. I thought I could handle the smell and the look (skin still on...head still on) but I couldn't. I'm a pretty tolerable person (I can eat chicken feet and balut) but opening my salad to a fishy smell and not wanting to take the time to marinate it in vinegar like Alton Brown made me continue searching.<br /><br />Behold, skinless boneless, no strong fishy smell, no face, 3 pieces of sardine (good size). Just what I can handle."
3,"It's not bad.  I had this on my way into work.  Great way to get some caffiene in ya before work!  It only has 4 ingredients: Coffee, sugar, and the other two I assume are preservatives or something.  It tasted almost creamy, although there is no cream in it!  It was sweeter - more sweet than anything else.  The coffee flavor is on the watery side.  It tasted like one of those cold Starbucks drinks you can buy, only not as creamy.  I thought it was good enough - but I'd never buy them.  My preference for a cold coffee-style drink is those excellent Starbucks bottle things!!!"
2,"I was disappointed in this spritzer. I wanted a light fizzy citrus juice, not overpoweringly sweet. After I purchased this drink I discovered that the main juice ingredient was white grape, which was not indicated anywhere on the can except in the list of ingredients. I didn't intend to buy white grape juice so it was a bit of a letdown, but I was still willing to give it a chance. When I poured it into a glass over ice I was dismayed to find that there was NO fizz whatsoever. None. That was a deal breaker for me. When the label says spritzer I expect bubbles dammit!  The flavor was also not what I hoped for. I could definitely taste the white grape juice more than orange or lime. What I was wanting and expecting was something like a perrier or pellegrino mixed with orange juice and a little squeeze of lime for bite. This didn't fit the bill at all. This would be good for kids as an alternative to soda or straight juice. It has a flavor more suited to someone who typically drinks white grape or apple juice."
5,"This HEALTHY CHOICE Split Pea & Ham Soup was ordered for and is the unequivocal, hands-down, and all-time unrivaled favorite canned soup of my mom.  My mother is an outstanding cook  who is no rookie soup chef herself, and there could be no more sincere compliment from her to this HEALTHY CHOICE selection than that she relishes this soup and eagerly looks forward to enjoying her cup or bowl for lunch or dinner as an opening or as a main course several times a week.  She is VERY health and nutrient and additive conscious, and it is as much a reassurance as a comfort and pleasure to her - as well as for her children - that she (and we) knows she can conveniently and economically enjoy her ""ritual"" (almost daily) serving without worrying about less than necessary ingredients and excessive sodium.  Thanks to Amazon.com delivery two cases at time saves her (and/or her son - me) this ""haul"" from the store - should even any of our five or six local supermarkets actually have it in stock - and at a nice saving for Mom as well.  Win-win all around."
4,"The most common graham crackers are the store brand or Nabisco. Thus my first concern is the ingredients I'm putting in my body.<br /><br />Most brands have the following ingredients:<br />Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate [Vitamin B1], Riboflavin [Vitamin B2], Folic Acid), Sugar, Graham Flour (Whole Grain Wheat Flour), Soybean Oil, High Fructose Corn Syrup, Partially Hydrogenated Cottonseed Oil, Corn Syrup, Molasses, Honey, Calcium Carbonate (Source of Calcium), Leavening (Baking Soda, Calcium Phosphate), Salt, Cinnamon, Dextrose, Natural Flavor.<br /><br />These ones have the following ingredients:<br />Graham flour (whole grain wheat flour), Whole grain rolled oats, Evaporated cane juice, Safflower Oil, Honey, Raisin paste, Brown Rice syrup, Leavening (baking soda, monocalcium phosphate), Sea salt, Cinnamon, Vitamin E to protect flavor<br /><br />Right off the bat a lot less ingredients and obviously a healthier option. Then again how healthy can a manufactured sweetened cracker really be?<br /><br />But since graham crackers are a necessary requirement of smores we have a better choice with this product.<br /><br />Thus, my next concern was cost. <a href=""http://www.amazon.com/gp/product/B002UL1HWW"">Honey Maid Original Grahams, 14.4-Ounce Boxes (Pack of 4)</a> are $0.40 per oz. These are $0.35 per oz. So the lower cost is a huge in my book, especially in today's economic times when we all need to be more careful about necessities vs. wants.<br /><br />Third area is actual taste.<br />The crackers are drier than Nabisco's, but the honey flavor is much stronger, which I like.<br />They dissolve just as fast in milk / soy milk.<br />They are thinner than Nabisco's, but more condensed. Better for making the walls of your ginger bread house when ginger bread isn't available.<br />To me they are more of a true ""graham cracker"" vs. a graham cookie as the other brands.<br /><br />OVERALL:<br />I really like graham crackers in general. But I like these more for less cost and the healthier option. Yes, they are less cookie and more cracker (may take some getting use to for others). They have good flavor and are more dense. I'd buy this again!"
3,"Excellent taste and decent quantity for the price.  One thing to watch out for:  in humid climates, once the container's seal is broken, the strawberry pieces retain moisture and become soft, not crunchy anymore.  Still taste great, but the texture is compromised."
5,"My dogs love these ""chewies""!!  I also love them, the ones I recieved are very white, thin to medium thickness, and just right for chewing!."
4,I liked most of the flavors and bought it so we would have a good selection for guests but I wish there were more decaf ones. We only had one in our whole box and decaf is great to have.
1,Yup just another waste of $$ buying something I thought my dogs would like but its quite obvious they wouldnt even chew on this if it were the last chew on earth.
4,"It is pricey. But I have had the vanilla maple and pumpkin spice and loved them both. I enjoy things like tempe and tofu with the same appreciation I have for this product: I do not eat it to mimic the taste of ice cream (or meat in the case of tofu, etc.) but because it has its own delicious appeal to me."
2,"it came soggy but a few days in the fridge it harden up, it had a salty taste.<br />love the size makes great snacks for kids school work snack"
1,"The label says it's Watermelon and Strawberry but I did not taste either one of these flavors.  I did taste adulterated grape and apple and something ""musty like"".  There wasn't really any carbonation either. With the lack of a great flavor and at 140 Calories for this tiny little can of 8.3 ounces with 36 grams of carbs and 35 grams of sugar (albeit natural fruit sugars), I'd rather have a glass of water.  It's wonderful that they do not use any added sugars or corn syrup or preservatives but the flavor and calorie count of this drink just does not justify consuming it.  Then you have to consider the high cost to buy it.....  . NO....I will not be buying this drink EVER again!  The concept of it is marvelous but the follow through...not good!!"
3,"I was dissapointed with this product's retail price.  While the bitter taste known to accomplany stevia was reduced in this product, I felt that there just wasn't enough powder to make it worth the cash compared to other non-aspartame based powdered drinks out on the market.  The usage directions are abysmal on the bottle, so I went with what most people stated here and started with a small quantity of powder.  I blended it very well using a blendy bottle, which is a 28oz bottle that contains a coiled circular spring inside that slices through the water, stirring with every shake.  While I can't comment on how well it tastes if you mix and let settle for long periods of time, I never had an issue with clumping or not having enough flavor.<br /><br />As for flavors, all I bought were pretty tasty.  I ordered cherry, orange, lemon-lime, strawberry, and grape all at once when there was a decent sale going.  this was in september 2009.<br /><br />Even though you don't need much powder to get a good taste, the company doesn't give any estimation as to how much you should use or how much a bottle makes.  With that in mind at the price its at, I find it hard to give this product more than 3 stars.  If it was four dollars I'd think it was a steal and easily give another star, as I estimate each jar will make upwards of 2-3 gallons, maybe more if used sparingly. at $9.95, sorry, I just can't.  I'm back to my old ways of using a touch of stevia from packets to sweeten my water and topping it off with whichever citrus fruits are on sale (a squeeze of lemon, lime, or orange for flavor)."
5,These lollipops are awesome! I eat one every night after dinner as my dessert. And at only 60 calories a pop (pun intended) they are perfect for me while trying to lose weight. There have been reviews about these arriving melted and disfigured. I have bought them from different companies and they arrive the same way. I really don't care. They taste the same and the pckaging is never ripped.<br />AWESOME taste!
2,"This lasted for awhile, but not too long ago, the zipper broke and it doesn't really keep things too cold in hot weather."
