Rating,Review
3.0,average stayed night route australia booked twin triple room booking told twin room available extra bed room single bed big twin room happy apology staff leave attitude pool ok nt buy drink pool bar price expensive bar reception buffet breakfast good taste catered wait thing cooked breakfast included room rate nt think paid extra quite expensive think try different hotel singapore
5.0,excellent service lovely accomadation returned day stay sesari bali honeymooni bemused went slipped rank prior going room report excellent generally occasionally quite dammingone thing kept seeing mentioned poor condition road leading saying taxi everytime bad rubbish walked daily wife variuos level intoxication best like numerous similar road ukthe pavement seminyak high street lack problem bali cheap chip unless seafront hotel generally meal wine course food generally brilliant goone recommendation sesari booking isask odd numbered room switched villa lacked sun glad nt wrong room immaculate odd one sun opposite sitethe staff come morning cook brakfast make room come remake spray evening excellent hang ask tip partner birthday gave bottle wine staff nt met know name birthdaysome room refitted whislt maybe explains previous comment overall struggle fault stay say competition high similar property review making final choice
2.0,somewhat disapointed quite surprise hotel nt room hotel appartment building block away night dark pouring rain trying place dark alley disapointing say asking stranger direction room window stuffy bad room day italy certainly recommend
1.0,worst hotel room awful window poor lighting extremely cramped poor bedding door bathroom screen bathroom extremely basic stay hotel circumstance
4.0,excellent location good food service primary motive booking room location majority trip spent mainland staying directly ferry terminal mainland china great benefit rest time hong kong location provided easy access rest hong kong near mall close walk star nightly laser light seen museum ferry bay citythe restaurant staff hotel fantastic price paid additional cost amenity ought included standard wireless access botherthe lounge act downstairs near lobby great nothing better watching soccer drinking frosty beer listening malaysian group
1.0,flea room terrible experience ok arrived oahu hour flight really wanted settle relax new dig got garage entrance degree incline barely wide midsize car nothing make want walk vacant musty stairwell bag arriving nondescript elevator take pleasant lobby staff nice free water bottle arrival map area attraction point thing looking took crowded elevator room walked stinky hallway smelled like cigarette foot lanai promised booked reservation nonexistent partial view ocean pay night joke basically tiny slice ocean beach cocked head imposing view massive construction immediately called downstairs lack lanai apologized said room asked day offer refund difference day changed short tried wrap work nt complete plane thirty minute sitting desk leg started itching minute later leg looked like constellation formed literally flea furious felt like hotel reviewer ocean itching mildewish room shocked immediately called hotel hopped shower changed clothes went downstairs asked checked told desk literally eaten alive flea room offered said way polite voice muster asked bite leg showed demanded refund parking room albeit reluctantly complied booked doubletree great stay nicer accommodation worth extra buck folksi terribly particular person rarely complain food hotel service worst hotel experience ive encountered stay away hotel shocked dump
4.0,felt lonely came weekend florencethe westin staff friendly luckily got upraded suite nt think fit extra bed daughter regular roomit beautiful hotel felt quite lonely guest eventhough location near river lovely little spotwe thinking try savoy hotel bernini palace hotel trip
5.0,wonderful honeymoon lot research various resort carribean husband decided book honeymoon paradisus palma real great choice asked kept looking saying ask sandal resort resort blew away mean absolutely breathtaking opt royal service great butler jacuzzi tub ready night restaurant great different pool beautiful absolutely wonderful time paradisus build resort hubbie definitely booking trip loved anyways loved recommend sending great vacation
4.0,good location sightseeing barca stayed night th th march location excellent easy walking distance metro station sagrada familia problem walkingh ramblas modernist gem guide book say restaurant easy walking distance sagrada familia minute away hotel clean quiet tuesday night recycling bin emptied eat breakfast hotel coffe doughnut cafe street rd morning regular hesitate recommend hotel people wanting good clean hotel safe neighbourhood
5.0,hotel qt hotel qt excellent choice hotel partner trip nyc arriving late thursday morning promptly checked assisted room room small fact knew seen floor plan making reservation bed like mentioned really really comfortable breakfast morning great way kick start day self service fresh bagel juice coffe ceral breakfast area kept clean staff use pool heated relaxing way wind afternoon location major bonus mtrs away time square block direction th ave great hotel great location young hip
4.0,stay reviewer stated room quite small design fresh hip location city better staff friendly helpful negative available space win room taken minifridge expensive snack nice little storage instead stayed night bed comfy roomsbathrooms clean shower separate room quite small great shower quality fixturesfinishes nice people trying ready time way people fit bathroom def stay
5.0,better expected wyndham rio del mar rio grande puerto rico better expected writing perspective couple looking short getaway puerto rico better expected u dollar industry created strong infrastructure job good road downside mc bk costco walmart state handy needed resort rented car captive price day good idea considering grnd transport airport approx way downside rip dy valet parking self believe shortage parking scam tip loose nt use ticket getting car miss couple billing moving staff great friendly helpful saw room waterfront west nice negative conference crowd using facility later pm really problem somewhat fun room nice tile good bath bedding phenomenal sheet great pillow heaven open door ac needed nick dime internet room glossed free wireless lobby wanted adequate quick connect pool nice cabana available reservation nt use closely checked little water slide kid nothing write home beach nice sand brown white soft free stone shell like shell luck restaurant palio nice good expensive alternative area great include richie hill great view food average expensive definitely clear antojellos misspelled hill atmosphere food average best probably better break lunch day trip culebra isle great awesome beach local beach vendor food eat pastalilos boat restaurant waterfron left strip awesome long boat ride min plane cost want boat plane nt bother hotel trip place unless car nt usually write compelled place nt need updating leat saw sour grape gotten bumb room location ask play golf hate course looked nice nt play went gym unusual ca nt comment looked like sure day rate depends booked dy target
4.0,location location location hotel location fantastic minute walk great restaurant sight hotel let stay extra cost till departure pm breakfast daily treat choice stay day try offer perfect location short stay berlin
5.0,piece paradise wife stayed majestic colonial april nd th wonderful experience architecture landscaping breathtaking standard room openfloor layout overlooking large serpentine pool king sized bed jacuzzi tub thought room great value itselfthe staff standout english problematic make warmth effort greeted checkin majestics pink cocktail took edge usual angst experience arrival entered room housekeeper brought complimentary bottle champagnethe food plentiful overwhelmed gourmet restaurant good particularly steakhouse taino restaurant traditional dominican mexican cuisine dinner small band play outdoor patio couple dance traditional latin music plus popular favorite played latin accent romantic idyllic soundsmy quibble air conditioning workout room broken defect certain fixed nt washcloth couple occasion able remedy later day overall came looking rest got exactly came recommend hotel heartbeat wait return
2.0,good location stayed week booked dble room given twin asked dble told maybe available day nt bother room carpet badly stained musty smell room entire stay ice machine leaked carpet towel moping room quite good nt view pool clarke quay location good taxi available breakfast excellent staff good arrived cruise morning room nt available p bit pain probably stay year felt bit standard
1.0,worst hotel vibrant city stayed night dec hotel terrible took nearly hour checkin room readyonce room cramped damp smell raw sewage leaking toilet disturb door make difference came knocking morning avoid want make wonderful city better place stay cancelled got cancellation fee contract hour arriving
2.0,better husband child age stayed resort early august trip puerto rico resort beautiful scale hotel really expecting lot compared hotel scale caribbean bahamas virgin island resort betterpositives loved coqui water park slide lot fun infiniti pool gorgeous beach ok rock able use waverunners problem lot summer traffic gone august horseback riding available wanted rainforest nt time tourist spoke trip said enjoyed rainforestnegatives resort isolated hard property unless rent car going excursion hotel pricey food expensive casual restaurant breakfast kid adult egg milk bacon waffle really cost carpet dirty hotel room housekeeping subpar tell really cleaning ring tub day toilet area constant urine smell noticed day went away nightlife activity good music lacking difficult throw simple pool party considering resort nice pool resort come considering place caribbean mexico vacation
1.0,nt stay paid near beach claimed hotel staff spend time parking lot talking actually hotel booked night room changed time night actually spent hotel list experienced hour dump bug room lighting room wall light near door bed sheet blanket sheet blanket tv nt work room tv remote nt work room bathroom mold growing bathroom bathroom half roll toilet paper tissue room set towel uneaten food nightstand bug buffet housekeeping disturb sign tidy room change linen desk nt fix problem offer change room phone nt work room safe nt work room parking lot blocked offoverall nt wish hotel worst enemy sure remodel occured missed bit hotel hole marble baseboard elevator area like nice close picture bug room sure send pretty sure review wo nt make website
2.0,disappointing buffet seafood la carte week buffet night seafood la carte yes steakhouse la carte italian la carte fine complaint night begged tried luck buffet thing eat lot look inviting stuck chicken french fry lettuce tomato cucumber hotdog breakfast mainly fruit omlette roll seafood scary bottle wine great got good laugh food room great clean maid sweetheart took gift told child happy receive gift hat school supply item friend left group able room floor unit close otherour maid left flower bed day suppled facecloths extra water beach handy room yes seaweed expect ocean water warm beautiful alot warmer nova scotia ocean beach hassling buy jewerley cheapie cheapie beach resort bought resort cheap hassle show okay music way loud dancer work hard night dance different costume wiggly thing get boring karoke skit better took tour called country sunwing resort mountain horse riding half day catamarran rest day u enjoyed nt think driving tourist dump necessary tour church told far better choice tourist smell weather greatest canadian used say sunwing think impressed booked trip day lower price called travel agent refused adjust price lower call forth said nothing price stand got internet contacted sunwing emailed offering free seat selection exchange gladly accepted secondly prepare fpr halifax earphone meant movie ran food way punta cana flight halifax stewardess told food good yes champaange thirdly resort problem checkin briefing day group took sick tour money refunded question hassle fourth important thing sunwing needed step way trip home airport punta cana going custom getting boarding pas going duty free bought bottle water sat friend eating snack waiting plane got garbage walked watch plane picture discovered purse missing panic set big time passport boarding pas money contacted airport security stand supervisor called sunwing rep came help stephanie checked plane leave fought reissued boarding pas reasurred home nt planeeveryone good help forget long live policeman halifax lady custom man detroit offered buy ticket gentleman plaid shirt thank keeping calm man truro offered help young guy yellow shirt checking garbage can best friend world putting panic got purse id able home help custom waitng halifax new plane canada welcome home happy canadian belong thank sunwing help support blocked doucuments try use arrested
5.0,venice time day visit enjoyable staying pretty hotel tucked away quiet neghbourhood stae vaporetto stop minute walk away minute ride marco minute walk pretty lane lead rialto marco staff friendly helpful spoke excellent engish good sized wellappointed room bathroom spotlessly clean party good look room priced high standard accommodation staying al ponte mocenigo enhanced visit venice return shall book
4.0,small good located central location approximately trinity church block prudential center boylston street block parallel newbery street rue st honere boston room small bed little smaller queen size room cd player vhs cable tv free tape accessible reception shower sized good water pressure room sound proofed street noise breakfast good limit bages pastry fruit coffee staff friendly return
4.0,good value wife stayed aqua palm waikiki march march based review read tripadvisor dissapointedthe aqua palm good location waikiki room adequate need cautious parking garage space turn narrow hotel charge extra day park walk block beach acces beach hotel alley hotel hilton hawaiian village hotel right streetyou starbucks mcdonalds block west hotel abc store sell need half block east nice caferoberto concierg aqua palm helpful recommending restaurauntsoverall aqua palm perfect like wanted nice place sleep overnight visited pearl harbor memorial north shore ohauthis hotel good value money
4.0,really enjoying gppc group friend aged travelled gppc week sun fun lovely punta cana dec th review bit surprising wonder fact people stayed resort remember going country probably home country thing bit different little thing annoying travel reviewts long forewarnedflightwe flew skyservice toronto problem checkin given seat problem going day hour apart kill charter seat really tight expect lot leg room onflight meal gross expect come nameless foil package described sandwich welcome drink served plane people near plane extra easy come byairportreally nice quaint little openair airport deplane tarmac custom luggage carousel inviting moment arrive custom super fast luggage came reasonable pace baggage hold tight dominican coming carry luggage waiting bus use service expect tip person simple gracias leave way leave airport head bus avoid taxi timeshare people thirsty dominican beer outside airport bus ride resorttransfertour group transfer quick efficient polite brief explanation country orientation session bus quick min bus ride checkinsince arriving bus load people bus depending quick longer process process nice quick room ready noon arrived check pm problem tagged bag shown change wanted bar grabbed quick drink luckily group room ready went room change ready lunchgroundsimmaculate blade grass place palm tree needing trimming walkway needing washing expansive like walking ready free resort train shuttle smaller golfcart certain day groundskeeper taking coconut tree cut drink use beverage holder appreciative buck roomsvery nice room room bathtub bathroom room depending type room block closest punta cana main pool closest beach villa room clean nicely decorated plug bit annoying tv better plug case want charge lot electronics want buy extension cord dollar store leave want pull tv wall bit bed bit harder like extra pillow needed usually tired long day bed really matter fell asleep immediately tv english spanish station channel different volume high volume channel low volume careful free safe fridge restocked daily beer soft drink water item reception send pretty quickly use tap water showeringpoolswe pool punta cana section large nice cool maybe f closest beach smallest lounging area activity took place afternoon looking lively scene lot best early lounger lot space pool larger separate kid section smaller circle pool lot lounging space lounger easier spot early pool bartender william best deep pool middle watch walking swim bar paying attention getting lot wetter wanted hahabeachbeautiful white sandy beach warm warmer pool water lounger beach get busy early morning till early afternoon sun highest consistent breeze annoying nice refreshing water relatively shallow depending wavy deeper earlier laterdrinksbars thirsty kiosk beach pool plus lobby casino disco theatre etc drink problem liquor brand recognize taste beer draft presidente best undrinkable taste bit like bud light maybe like try mamajauna excited order service good ordering large number drink time tip appreciated necessary order receive service time week champagne breakfast champagne orange juice wine served lunch dinner pop bottled water wellshowsthere nightly show theatre ok usually involved bit audience participation especially mr palladium hour almost lot fun scored bottle rum trouble michael jackson show entertaining really good job recommend michael jackson surediscothe disco open night pm go saturday noticed local music night mixture local music dance hip hop rb pop etc nothing recent year disco make get loud busy outgoing want fun good time animation team people dancing second floor want bit peace quiet away actionfoodthere buffet la carte dining need breakfast lunch buffet restaurant open wide assortment food accommodate everyone taste remember foreign country food bit different expecting hard table buffet especially group dinner choice buffet la carte resort us pager style essence unlimited la carte dining experience mind waiting bit ate italian mexican spanish international la carte excellent regard waiting time wait group wanted seated b went peak time pm waiting problem opinion hang lobby bar walk resort bit longest wait far italian shortest spanish international international bit way remote smallest line best food steak lobster seafood word food unsure think sick eat eat great looking filet fish normally eat fish order fish group got sick food ordered different meal time ate buffet twice dominican night italian night fan personally dominican selection enjoyed itgeneral notesthere lot european resort expect lot english lot toplessness lot speedos join lounger location relax enjoy vacation lot people beach selling stuff timeshares excursion picture wild animal etc interested talk simple gracias suffice look busy sleeping reading bothered positivesthe wide selection food drink opportunitiesthe cleanliness resortthe size resortthe amenitiesthe beach poolsconsbathroom location hit miss logically think eg theatre disco restaurant outside corner walk beach huge deal bit inconvenienceroom noise bit ground floor block closest pool lot people coming going early morning ground keeper activitieslounger game yes annoying resort want reserve spot pool prerogative want spot early riser group beach pool set aside number lounger group came join usually prime area eg direct sun palapa directly poolside step walk edgeexcursion booked excursion catalina island beach thought saved lot money v booking tour operator felt value experience cracked catalina island nice thoughpool beach food snack bar place quick bite eat pool resort sort snack pool beach munchies mealsoverall excellent vacation hope long review make easier choose spend vacation dollar
3.0,paris rome comfortable hotel pantheon decor bit grecoroman imagery location bit removed center left bank great value paris
3.0,comfy enjoyable nt stay room family room comfy decent sized larger room able hold additional rollaway bed desired coffee tea making equipment provided minifridge stocked beverage bathroom clean goodsized combo bathshowerslocation pretty good block kudamm shopping restaurant block uhlandstrasse ubahn bus stop short block away take zoo station connect type transportation breakfast additional euro pp opted buy pastry daily couple bakery nearby breakfast grocery store block cluster nearby restaurant blk away uhlandstrasse blks n kudamm blks ludwigkircheplatzthe staff nice pretty helpful door lock mechanism difficult figure wifi availability convenient little expensive use lobbyonline rate excellent eurosnt xtra chg rollaway
5.0,great price location travelled weekend break watch barcelona match stayed night say impressed soon arrived pm allowed check good hotel staff welcoming especially manuel man reception star especially lost room key area great big shopping centre nearby glory diagonal far away room clean comfy breakfast selection good fresh monumental metro station nearest hotel easy stop placa da catalunya la rambla start nightlife happens looking book cheap good value hotel regret
4.0,clean comfortable great location people reception friendly helpful family suite spacious teenager fascinated number people tai chi morning outside apartment opposite good location city walked lot neighbourhood felt safe lot good place eat nearby including fantastic cuban restaurant san francisco attraction nt keen fisherman wharf heaving people tacky sea lion given bad job left summer alcatraz really interesting excellent audio tour love san francisco hope return
2.0,fact okay problem stayed bp st th try approach objective standpoint check little crazy lot bellboy nice none spoke english dark wanted make sure bag misplaced trying straight direction little difficult managed fine little patience microphone bus way malfunctioning getting partial instruction rear bus worked fine little crazythe room nice nd floor nt bug problem maid wanda excellent job day complaint remote control tv work day took battery placed dollar bill hoping new battery remote saw remote make sure point shower head best away glass wall mess floor afterfront desk notch service people explained use safe provided concise accurate direction hotel asked pool diamond pool closed repair nt really repair nt big deal plenty pool nt spend lot time high big deal nice ocean foot away sure happened rd day jumped pool pool bar quickly way room beach opened eye underwater split second regret nt know alcohol chlorine eye burned minute stood beach shower long time flushing eye pain stopped got kid want talk opening eye therethe beach beach physically gorgeous kept sand free debris shell step water nice clear nt know typical visit hardly wave ideal travelling child little boring enjoyed choppier water barely kick wash sand away foot standing ocean edgethe food drink ca nt complain food specific tasted good drink fair ca nt identify specifically day developed severe case diariah drink tap water water restaurant assured safe ice cube drink severe diariah affected party severe pepto long effect mid week finally got fed doubled suggested dose stop continued week got constantly fighting stay hydrated beach lobby bar outing awkwardthe entertainment going place entertainment probably deserve disappointed opinion make vacation saying entertainment typically poor effort appreciatedthe staff people people different toronto ny punta cana encountered staff incredible specifically girl lobby bar fantastic job single night friendly enthusiastic place staff helpful security guard asked quite randomly tip asked responded quite clearly tip like said people people nt worked itpueblo principe entertainment square quite shop kiosk buy souveniers nt prepared confrontation nt near kiosk night sprinting square try make bathroom time nearly tackled salesman kiosk trying cheap coconut necklace trying tell sammy sosa carlos delgado wearing blue jay hat nt appreciated making bathroom pretty time sensitiveair conditioning simply resort wide select restaurant day night uncomfortable desirable complaining sunquest rep refunded usd room cash immediately site special thanks guy montreal told complaint procedure palapas kept separate beach reason want close bar reserve towel early morning night supposed allowed facing beach left plenty palapas left later day late riser quite walk closest bar want drink neglected bring mug time forget prepared spend giant mug lot cold drink palapa tram people mover prompt useful complaintsthe construction construction going looked like new resort built right room screaching steel construction equipment earth mover start wake big deal ready nice option try sleep lateri nt resort better experience quite honest nt waste opportunity new place going
4.0,wonderful honeymoon taino husband spent fabulous week resort delayed honeymoon happy chose resort bit background wee late early rd trip inclusive nd flew skyservice toronto lot turbulence way arrived safely got custom bus stop riu naiboa nd dropped checkinwe arrived resort pm room ready grabbed bite eat buffet walked resort beach feel place beach beautiful pool decent size small swimup bar reception area large open got room basic room nothing special yes little old tired room clean good size loved liquor dispenser mini fridge came handy rainy day hadfoodthe food good happy quality food comparing food cuba time better lot people complain lack variety buffet option different meat veal pork chicken meatball steak different seafood option eat stuff husband enjoyed plenty different side variety different potato style pasta rice nacho soup veggie la carte dinner fantastic happy picky eater managed eat lot got sick poolsthe taino pool larger swimup bar nice pool enjoy rowdy drunk people allinclusive enjoyed holiday preferred stay pool smaller pool child area hubby stayed opposite child area pool swim bar fine brought oz bubba keg kept drink cold lasted longer small plastic cup highly suggest bubba keg people wished beachthe beach beautiful say walked beach couple day went left riu property beach get wider riu property went right beach vendor make sure barter vendor accept price offer theye stubborn say youl come tomorrow like hear excursionswe excursion buggy ride booked people lobby sunquest rep booked tui rep told going horse ride lagoon case rode dune buggy mind small town dirty muddy road rained day like small child begging money sin felt horrible brought candy luggage excursion forgot bring excursion weatherit hot sunny day day rained day pm question
2.0,dire need renovation reviewer observed hotel conveniently located barcelona awesome metro rail barcelo hotel sants located airport beach la rambla sagrada familia montjuic barcelona aquarium wish visit city hassle great thing reason want spend time away hotel property possible second hotel charge whopping euro night parking place chill room disappointing surchargefree wireless internet access mattress deplorably hard bathroom cleaned day day stay mildew remained additionally piece hardware missing shower fixture likewise met guest uk scotland ireland television channel broadcasting english news station endeavored exhaust returning room night straight sleep rise early dayfinally meal ate hotel restaurant breakfast breakfast buffet time extremely overpricedthe staff pleasant pleasant inspire return recommend barcelo sants
1.0,airport quality westin downtown price stayed westin week observation room extremely dated stained carpet old bathroom outdated fixture amenties nearly worth night price tag prized heavenly bedis nothing special time including lower end hotel like courtyard hyatt place better bed heavenly bath joke noname substandard bath product tubshower combination abound old lighting half nt work poorly placed tv standard low ceiling old hotel scent abundant service hotel staff nice failed deliver efficient quality service room service time recieving cork screw check staff good eager pleasefood attended meeting facility food nasty egg runny breakfast food typical rubber chicken type food people speak talk conference food nothing worthy praise arena including dull meeting room reminiscent hospital waiting roomssafety high value item stolen group hotel staff pretty pathetic approach resolving situation best hour half provide non emergency number seattle police departmentoverall disatisfied hotel block area safe upscale stay grand hyatt sheraton avoid dated underserviced property unless pay night stayed westin hotel worst includes staying dreaded lax westin pricelinecom room pitiful really
4.0,beautiful second visit majestic year ago resort absolutely gorgeous prettiest resort entire island food ok great breakfast far favorite meal husband extremely picky eater eat far food concerned wondered nt restaurant dedicated serving dominican food taino restaurant odd reason dominican buffet serf mexican food menu mexican food good opinion stick good old fashioned dominican cooking taino restaurant bc sure people love experience typical dominican mealthere couple thing changed visit visit frozen drink actually frozen time drink watery came machine bartender added crushed ice big deal big fan frozen drink disappointed power went day nt big deal remember trip lost power maybe resort capacity care relaxing enjoying beautiful surroundings resort
1.0,bad resort dominican second time family vacationed dominican year guess stoopid learned st experience told virus island cause people vomit ill rest assured true time got ill rest group including young child let tell worst thing vacationing getting sick good service jackpot time got ill service beautiful resortcall snobbing lazy stuckup going vacation family allinclusive resort mean pampered stressed day year resort pampering reality time tipped people let say denomination funny requested crib month old baby told room checkin got crib sight told crib resort used miraculously tipped luggage people begged crib guess built minute unbelieveable think vast resort crib brings service resort none unless kid husband need say service go group needed high chair venture meal high chair time asked none god forbid looksthe buffet let say cook decided cook food nothing left display waiting pizza burger cooked felt like race time batch food ran hospitality room hour pm arrived room disaster used towel floor took husband minute clean towel sharp totally nude creaming new family walk niceour bathroom room leaking water right bathroom toiletry evening like bad dream customer service come repair ceiling leak evening evening foreverthe good thing resort mike cafe great atmosphere good coffee staff welcoming sway recommend resort destination
1.0,horrible customer service went new orleans weekend friend new orleans great hotel awful arrived room reserved good thing confirmation number second room informed people waiting looking need line wanted checked second room package gave parking hotel arrived longer parking ended paying time parking ramp street room reserved smelled like smoke room wet spot floor smelled like gone bathroom package offered free harbor cruise asked cruise time none hotel clerk idea advantage cruise time told idea advantage cruise handed sheet month package offering cruise new packagethis hotel horrible customer service clean vacation new orleans youl love stay royal saint charles
3.0,bad vacation melia servicio real section going vacation read review hotel nervous bad review keeping open mind hoped negative comment generally unhappy people come day vacation understanding people unhappy really enjoyed vacation let tell arrivalreceptionroom optionsi start checkin unfortunately bad comment reception true friendly helpful supposed room tropical got told room caribe shown room far pool ocean view clean dark natural light ground floor expected getting bit deppressed stay day unhappy camper went reception right away guy carrying luggage carcart requested room told room available couple day nicely persited manager finally told new section called real area fantastic brand new room sunken jaccuzi tub private pool area private restaurant pay bit room worth stay section access tropical caribe restaurant facility access sr pool nice gaby club restaurant sr gaby club restaurant offer buffet meal excellent la carte dinner crowded reservation required close reception area restaurant casino shortcoming close beach short bus ride private beach area reserved sr section melia punta cana strongly recommend look sr section tropicalcaribe section lot crowded lot familieskids looking quieter exclusive good option foodi say food fantastic stay ate dinner sr gaby club twice japanesehokkaido frenchma maison seafoodcapri italianla gondola italian food love excellent people mentioned review bring lot single used tip waiter bartender pool beach restaurant bringing drink maid took care extra water towel soda quickly unfortunately nt think guest believed tipping real shame guysgals try hard paid lot dollar really help generalbeachpoolif looking beachfront room ocean view hotel limited thing dissapointing really wonderful bug mentioned people hate bug worker extremely friendly polite helpful look like building new section oceanfrontocean view room hope helpful hope great vacation
5.0,fantastic hotel stayed hotel night definitly friendly staff great room stay pleasurable room great spacious nice view space needle staff friendly complaint room service bit pricey starbuck located door italian takeaway overall hotel rated
2.0,like dating supermodel yes beautiful hotel aside nothing service abysmal supposed assigned peronal assistant cater whim got phone number busy desk care noise constant desk unapologietic room rd floor dancefloor room large furnished stylish sink toilet bath overflowed management receptive comment check acknowledged hotel trouble staffingnoisegrowing pain end close worth
3.0,good hoped reading rave review think expecting hotel got bed comfortable room modern distinct whiff stale tobacco nonsmoking room liked bath shower reserve room bed possible room harbour view room cost extra better described tennis court view nearby metro cheap convenientthe staff pleasant good supply freebie bathroom tea coffee making facility appreciated
4.0,good hotel breakfast good hotel staff spoke good english room modern clean view room brick wall breakfast good standard waiting staff slow clean guest refill buffet selection cant rate hotel excellent
3.0,okay probably better hotel conveniently located sightseeing walking distance la ramblas carpark onsite room narrow mainly clunky furniture window nt offer light star price look business traveller pretty standard close window especially friday weekend night street outside noisy
1.0,major ripoff ripoff place dump capital arrived late day tired worked day catching plane driving neighborhood wife asked cab driver sure correct area photo site appeared nice charming maintained hotel driver assured correct address dropped sped quickly nt want try finding place stay convinced wife openminded signed form gave credit card went check room bad wife ready tried refund credit card refused consider staying discovered site review late
1.0,pas folk arrived scheduled checked prepaid required told wait minute room cancelled replied way cancel tried adult crackerbox sized room size bed small sofa sleeper went office block away got credit card credited thankfully copley house took hotel boston pay considerably room ultimately worth going chance folk better make sure time screwed reservation leave home head boston time make sure reservation secured maybe enjoy time copley house dealing office people watched customer come complaint satisfactorily taken care know fact complaint going time copley house need completely revamp approach reservation providing customer maybe caught bad time nt know sense thing selection copley house bad selection getgo afford probably save headache
3.0,bad vacation melia servicio real section going vacation read review hotel nervous bad review keeping open mind hoped negative comment generally unhappy people come day vacation understanding people unhappy really enjoyed vacation let tell arrivalreceptionroom optionsi start checkin unfortunately bad comment reception true friendly helpful supposed room tropical got told room caribe shown room far pool ocean view clean dark natural light ground floor expected getting bit deppressed stay day unhappy camper went reception right away guy carrying luggage carcart requested room told room available couple day nicely persited manager finally told new section called real area fantastic brand new room sunken jaccuzi tub private pool area private restaurant pay bit room worth stay section access tropical caribe restaurant facility access sr pool nice gaby club restaurant sr gaby club restaurant offer buffet meal excellent la carte dinner crowded reservation required close reception area restaurant casino shortcoming close beach short bus ride private beach area reserved sr section melia punta cana strongly recommend look sr section tropicalcaribe section lot crowded lot familieskids looking quieter exclusive good option foodi say food fantastic stay ate dinner sr gaby club twice japanesehokkaido frenchma maison seafoodcapri italianla gondola italian food love excellent people mentioned review bring lot single used tip waiter bartender pool beach restaurant bringing drink maid took care extra water towel soda quickly unfortunately nt think guest believed tipping real shame guysgals try hard paid lot dollar really help generalbeachpoolif looking beachfront room ocean view hotel limited thing dissapointing really wonderful bug mentioned people hate bug worker extremely friendly polite helpful look like building new section oceanfrontocean view room hope helpful hope great vacation
5.0,absolutely amazing amazing honeymoon destination especially looking relax worry thing pedro royal service bartender great knew wanted waiting got poolbeach restaurant onsite choose lot variety room luxurious clean pillow service plus room breakfast favorite meal
3.0,excellent location good hotel short break right dam square hotel quiet nt hear noise nightbreakfast good plenty tends lingering smoke smell norm amsterdamrooms clean staff extremely helpfuldo nt drink bar price high plenty barscafes nearbywould definitely use
2.0,conference stayed jw marriott day past week quick note great time new orleans year visit wo nt happen againthe good staff topnotch customer orientedlocation hotel canal easy getting aroundquick checkin checkoutroom furnishing nice room kept cleanhousekeeping staff excellent room service quick food average bestthe bad room paper wall called desk time complain chance sleep heard party room walking hall hear door opening loud clunk noise closing daynightthe concierge busy wait time minute verdict stay freethankfully sheraton second walk starbucks better choice couple block visit
1.0,shockingly rude manager spoiled positive hotel checking hotel witness rudest manager confrontation guest appeared overcharged woman trying reasonable manager coldest rudest hotel manager encountered hotel stay worldfind different hotel recommendation
5.0,best location best service best location best service describes experience marriott sydney harbour concierge best seen helpful specific volunteered additional information suggestion asked smile course room quiet spacious spotless maid lined undercounter toilet tissue roll location block harbour better higher priced competitor hesitate recommend hotel
1.0,rude staff talk spanish hospitality hotel centrally located plaza santa ana considered center movida madrid close including great historic aunthentic bar restaurant great location stayhowever hotel staff fourstar hotel worse encountered spain bar neighborhood usually let stay pretty late seldom tell leave late case lobby bar reina victoria hotel staff member asked leave started turning light quiet conversation client fourstar hotel really miss old reina victoria old bar manoletedo waste money plenty expensive place treat better example hotel miau plaza
5.0,great service little expensive beautifull hotel service perfect clean problem stayed little longer expected regret little expensive breakfast best town
2.0,maybe sensitive stayed bahia principe nov nov mexico cancun puerto vallarta bahamas aruba bahia principe itselft nice hotel star dominican comparable star large hotel good difficult coordinate large group week go used trolly bad pool nice food okay bad really great say average breakfast buffet probably best run bacon later pm beach best vacation definitley beautiful soft white sand alot shell beautiful water complaint communication hard staff speak english taught cleaning lady word thankful ca nt blame staff effort feel hotel spend little money staff english lesson think grateful said main issue resort leaving resort sensitive person highly suggest leaving resort poverty area hard bear witness know poverty world cant relax party know starving people animal ouside resort took comfort knowing resort providing job week kept feeling helpless knowing help people huge animal lover harder stray dog beach market town animal lover notice heartbreaking beautiful female dog blind eye visit beach bahia really like chicken friendly wont let touch somewhat timid afraid food water walk beach right boat water minute local market quite dog puppy way local dont really acknowldge notice tourist kind hearted anyways feed scrap beautiful island poor shack destitute looking stray animal reality outside resort took beauty away dominican republic active help people animal sip daquiri beach
5.0,great hotel great city son stayed swiss hotel early june excellent location step u subway line minute main train stationmany shop restaurant walking distance hotelstreets safe nighthotel room moderate size clean decorated modern great bedsbreakfast buffet great choice hot food buffet included price eurosstaff accomidating helpful recommend hotel visiting berlin
